seed,round,train_loss,accuracy,f1,roc_auc,log_loss,method,selected_clients,mean_update_norm
21,11,0.06934401476896473,0.972027972027972,0.9777777777777777,0.9989517819706499,0.12355744106443589,FedAvg,7.0,0.1303299900649177
21,12,0.0609741678642193,0.972027972027972,0.9777777777777777,0.9991614255765199,0.11933543162509508,FedAvg,7.0,0.13575966632391173
21,13,0.06080285650396825,0.972027972027972,0.9777777777777777,0.9987421383647799,0.11498201948770027,FedAvg,7.0,0.11833092535799215
21,14,0.05759454116274851,0.972027972027972,0.9777777777777777,0.9989517819706499,0.11302263385904569,FedAvg,7.0,0.11822376976735323
21,15,0.05633898238738345,0.972027972027972,0.9777777777777777,0.9987421383647799,0.11043384116786256,FedAvg,7.0,0.10859433612790502
21,16,0.05063011858293981,0.972027972027972,0.9777777777777777,0.9987421383647799,0.10795549160765,FedAvg,7.0,0.09908196344939124
21,17,0.04818516086314785,0.972027972027972,0.9777777777777777,0.9987421383647799,0.10480659061141802,FedAvg,7.0,0.10902883122019102
21,18,0.04696431482050752,0.972027972027972,0.9777777777777777,0.9987421383647799,0.10298456523990462,FedAvg,7.0,0.11606475575267176
21,19,0.04717165398966601,0.972027972027972,0.9777777777777777,0.9989517819706499,0.10183689968298869,FedAvg,7.0,0.09399053529923558
21,20,0.04229721032579499,0.972027972027972,0.9777777777777777,0.9989517819706499,0.1001484345010924,FedAvg,7.0,0.10305788676785763
21,21,0.04460702534575063,0.972027972027972,0.9777777777777777,0.9989517819706499,0.09864914668627266,FedAvg,7.0,0.09065143870645301
21,22,0.04634754120098006,0.972027972027972,0.9777777777777777,0.9989517819706499,0.0968682809661235,FedAvg,7.0,0.09179359090043691
21,23,0.04327042112842058,0.9790209790209791,0.9834254143646409,0.9987421383647799,0.09539540395906747,FedAvg,7.0,0.10151612670341643
21,24,0.038541424636682,0.9790209790209791,0.9834254143646409,0.9987421383647799,0.09342518882918933,FedAvg,7.0,0.08660414285148957
21,25,0.03813682871988423,0.9790209790209791,0.9834254143646409,0.9989517819706499,0.09295641636330305,FedAvg,7.0,0.08764546727530094
21,26,0.03729613682596112,0.9790209790209791,0.9834254143646409,0.9989517819706498,0.09203269968458475,FedAvg,7.0,0.08068295735749971
21,27,0.03637335631600332,0.9790209790209791,0.9834254143646409,0.9989517819706498,0.09165423430685245,FedAvg,7.0,0.07470845357753238
21,28,0.03578237327132777,0.9790209790209791,0.9834254143646409,0.9989517819706498,0.0907916650922442,FedAvg,7.0,0.06805054307364966
21,29,0.03527490316706058,0.9790209790209791,0.9834254143646409,0.9989517819706498,0.09047908603219416,FedAvg,7.0,0.07258326736478157
21,30,0.03638377117041032,0.9790209790209791,0.9834254143646409,0.9989517819706498,0.08943115726017407,FedAvg,7.0,0.08435351843766366
21,1,0.19265544972031096,0.951048951048951,0.9608938547486033,0.9916142557651992,0.3565403722450065,Secure FedAvg,7.0,0.4279063142354615
21,2,0.15579295370277058,0.965034965034965,0.9717514124293786,0.9962264150943396,0.26311526223119197,Secure FedAvg,7.0,0.2992189285954989
21,3,0.1208337168750109,0.965034965034965,0.9717514124293786,0.9981132075471698,0.21263835642372117,Secure FedAvg,7.0,0.24812337980907317
21,4,0.11147790714559261,0.965034965034965,0.9717514124293786,0.9979035639412999,0.1868931301254754,Secure FedAvg,7.0,0.19361331912788302
21,5,0.0992210329866663,0.965034965034965,0.9717514124293786,0.9974842767295597,0.1695164900045783,Secure FedAvg,7.0,0.16736034939531394
21,6,0.09076381254904686,0.972027972027972,0.9775280898876404,0.9981132075471698,0.1573118478186425,Secure FedAvg,7.0,0.15680019542482052
21,7,0.08693676817463844,0.972027972027972,0.9775280898876404,0.9985324947589098,0.14722072949860324,Secure FedAvg,7.0,0.15888477628448647
21,8,0.07889326363846405,0.9790209790209791,0.9832402234636871,0.9989517819706499,0.13961589782183803,Secure FedAvg,7.0,0.13769701328493666
21,9,0.07608944983405307,0.9790209790209791,0.9832402234636871,0.9989517819706499,0.13433235391570825,Secure FedAvg,7.0,0.14436896545759084
21,10,0.06775030424173882,0.972027972027972,0.9777777777777777,0.9991614255765199,0.128560822493266,Secure FedAvg,7.0,0.16016070410178493
21,11,0.06934401476896483,0.972027972027972,0.9777777777777777,0.9989517819706499,0.12355744106443452,Secure FedAvg,7.0,0.13032999006491938
21,12,0.06097416786421936,0.972027972027972,0.9777777777777777,0.9991614255765199,0.11933543162509451,Secure FedAvg,7.0,0.13575966632391098
21,13,0.06080285650396853,0.972027972027972,0.9777777777777777,0.9987421383647799,0.11498201948769987,Secure FedAvg,7.0,0.11833092535799329
21,14,0.05759454116274875,0.972027972027972,0.9777777777777777,0.9989517819706499,0.11302263385904547,Secure FedAvg,7.0,0.11822376976735367
21,15,0.056338982387383454,0.972027972027972,0.9777777777777777,0.9987421383647799,0.11043384116786306,Secure FedAvg,7.0,0.10859433612790426
21,16,0.050630118582939816,0.972027972027972,0.9777777777777777,0.9987421383647799,0.10795549160765039,Secure FedAvg,7.0,0.09908196344939091
21,17,0.04818516086314747,0.972027972027972,0.9777777777777777,0.9987421383647799,0.10480659061141875,Secure FedAvg,7.0,0.10902883122019077
21,18,0.04696431482050772,0.972027972027972,0.9777777777777777,0.9987421383647799,0.10298456523990555,Secure FedAvg,7.0,0.11606475575267201
21,19,0.047171653989666315,0.972027972027972,0.9777777777777777,0.9989517819706499,0.10183689968299055,Secure FedAvg,7.0,0.09399053529923607
21,20,0.042297210325795316,0.972027972027972,0.9777777777777777,0.9989517819706499,0.10014843450109367,Secure FedAvg,7.0,0.10305788676785894
21,21,0.044607025345751256,0.972027972027972,0.9777777777777777,0.9989517819706499,0.0986491466862742,Secure FedAvg,7.0,0.0906514387064535
21,22,0.046347541200980266,0.972027972027972,0.9777777777777777,0.9989517819706499,0.09686828096612524,Secure FedAvg,7.0,0.09179359090043795
21,23,0.04327042112842096,0.9790209790209791,0.9834254143646409,0.9987421383647799,0.09539540395906909,Secure FedAvg,7.0,0.10151612670341639
21,24,0.03854142463668191,0.9790209790209791,0.9834254143646409,0.9987421383647799,0.09342518882919092,Secure FedAvg,7.0,0.08660414285148975
21,25,0.03813682871988453,0.9790209790209791,0.9834254143646409,0.9989517819706499,0.0929564163633047,Secure FedAvg,7.0,0.08764546727530179
21,26,0.03729613682596148,0.9790209790209791,0.9834254143646409,0.9989517819706498,0.09203269968458619,Secure FedAvg,7.0,0.08068295735749988
21,27,0.036373356316003816,0.9790209790209791,0.9834254143646409,0.9989517819706498,0.09165423430685381,Secure FedAvg,7.0,0.07470845357753286
21,28,0.0357823732713282,0.9790209790209791,0.9834254143646409,0.9989517819706498,0.090791665092246,Secure FedAvg,7.0,0.06805054307365012
21,29,0.035274903167060744,0.9790209790209791,0.9834254143646409,0.9989517819706498,0.09047908603219589,Secure FedAvg,7.0,0.0725832673647809
21,30,0.036383771170410764,0.9790209790209791,0.9834254143646409,0.9989517819706498,0.08943115726017596,Secure FedAvg,7.0,0.08435351843766478
21,1,0.19265544972031096,0.9440559440559441,0.9540229885057471,0.9890985324947589,0.35396719949965655,DP-FedAvg (moderate),7.0,0.4279063142354615
21,2,0.15230479927485902,0.958041958041958,0.9655172413793104,0.9928721174004193,0.2799194699674623,DP-FedAvg (moderate),7.0,0.2967157027331787
21,3,0.12810076121932554,0.9440559440559441,0.9545454545454546,0.9890985324947589,0.24158464941182378,DP-FedAvg (moderate),7.0,0.26788744593453967
21,4,0.11866370293101425,0.958041958041958,0.9655172413793104,0.9939203354297694,0.20946961788127433,DP-FedAvg (moderate),7.0,0.21408992853673864
21,5,0.10583335232415016,0.951048951048951,0.9608938547486033,0.9918238993710693,0.18582607479799268,DP-FedAvg (moderate),7.0,0.18616941824373276
21,6,0.09533674038619584,0.9370629370629371,0.9497206703910615,0.9916142557651992,0.1811000351181838,DP-FedAvg (moderate),7.0,0.17476443946482206
21,7,0.09318378505758255,0.9440559440559441,0.9555555555555556,0.9882599580712789,0.17923925589867348,DP-FedAvg (moderate),7.0,0.18812120037557897
21,8,0.0854137721713252,0.965034965034965,0.9720670391061452,0.9926624737945493,0.16223632207661182,DP-FedAvg (moderate),7.0,0.15994595520662966
21,9,0.08503905925502386,0.965034965034965,0.9720670391061452,0.990146750524109,0.1611570281669228,DP-FedAvg (moderate),7.0,0.168818611389362
21,10,0.07091237462475126,0.965034965034965,0.9720670391061452,0.9874213836477987,0.17741708641837564,DP-FedAvg (moderate),7.0,0.20454075019225174
21,11,0.07685295940262848,0.958041958041958,0.9666666666666667,0.9884696016771488,0.1725068587249289,DP-FedAvg (moderate),7.0,0.17897164127513368
21,12,0.07167219261812176,0.951048951048951,0.9608938547486033,0.9876310272536688,0.1660587730276392,DP-FedAvg (moderate),7.0,0.1733791758008523
21,13,0.06542765763931811,0.958041958041958,0.967032967032967,0.990146750524109,0.14963761327088315,DP-FedAvg (moderate),7.0,0.13952045387444675
21,14,0.06450892918827926,0.958041958041958,0.9666666666666667,0.9884696016771489,0.15063599611423473,DP-FedAvg (moderate),7.0,0.16275040668310944
21,15,0.06290249592968947,0.9370629370629371,0.9491525423728814,0.9884696016771489,0.15413082051013646,DP-FedAvg (moderate),7.0,0.15723992370749995
21,16,0.057059751518258144,0.951048951048951,0.9608938547486033,0.989727463312369,0.15213483757927954,DP-FedAvg (moderate),7.0,0.12453022335271922
21,17,0.05392008516625648,0.958041958041958,0.9666666666666667,0.989308176100629,0.15819480758026006,DP-FedAvg (moderate),7.0,0.14078542623117657
21,18,0.05585557352969622,0.958041958041958,0.9662921348314607,0.989308176100629,0.15923711363697665,DP-FedAvg (moderate),7.0,0.14080875252588773
21,19,0.053754152138530235,0.951048951048951,0.96045197740113,0.989517819706499,0.15520612185254692,DP-FedAvg (moderate),7.0,0.11186016902511116
21,20,0.05103671213527327,0.965034965034965,0.9720670391061452,0.9918238993710692,0.14514312621921058,DP-FedAvg (moderate),7.0,0.14736003105440584
21,21,0.05635474235626109,0.965034965034965,0.9720670391061452,0.9926624737945493,0.1428300733744107,DP-FedAvg (moderate),7.0,0.13423344917918278
21,22,0.060923747855819214,0.951048951048951,0.96,0.9945492662473795,0.1368941807274937,DP-FedAvg (moderate),7.0,0.13102739847975314
21,23,0.05198888956351151,0.972027972027972,0.9775280898876404,0.9947589098532494,0.14031198348536325,DP-FedAvg (moderate),7.0,0.14764652033174394
21,24,0.045983539237596835,0.951048951048951,0.96045197740113,0.9949685534591195,0.14154671412603534,DP-FedAvg (moderate),7.0,0.12029673418092306
21,25,0.04687927670266269,0.951048951048951,0.9608938547486033,0.9932914046121594,0.1446743444581003,DP-FedAvg (moderate),7.0,0.13491543418357285
21,26,0.0425648881025931,0.9370629370629371,0.9497206703910615,0.9922431865828093,0.14768166540828073,DP-FedAvg (moderate),7.0,0.09502275181630873
21,27,0.04408397302089677,0.9440559440559441,0.9550561797752809,0.9918238993710692,0.1462333931343986,DP-FedAvg (moderate),7.0,0.10205611697798944
21,28,0.04389229731219808,0.9370629370629371,0.9497206703910615,0.9893081761006289,0.14371179635907622,DP-FedAvg (moderate),7.0,0.10010234560857907
21,29,0.03935169836295494,0.951048951048951,0.9608938547486033,0.9863731656184487,0.15408084617187162,DP-FedAvg (moderate),7.0,0.08534385023854969
21,30,0.04009070407920055,0.9370629370629371,0.9497206703910615,0.9870020964360587,0.15559156538110824,DP-FedAvg (moderate),7.0,0.12234682818195686
21,1,0.19265544972031096,0.7692307692307693,0.7924528301886793,0.8765199161425576,0.4695625941370726,DP-FedAvg (strong),7.0,0.4279063142354615
21,2,0.15522215373618956,0.7622377622377622,0.7901234567901234,0.8607966457023061,0.5139889534354521,DP-FedAvg (strong),7.0,0.3394853773154539
21,3,0.1730202033354429,0.7622377622377622,0.7901234567901234,0.859538784067086,0.5341742683707037,DP-FedAvg (strong),7.0,0.4034237765785825
21,4,0.16858319114081546,0.7832167832167832,0.8121212121212121,0.8817610062893082,0.5163358026191164,DP-FedAvg (strong),7.0,0.36305124964555835
21,5,0.17258450331267747,0.8461538461538461,0.8764044943820225,0.9192872117400419,0.4154181077080018,DP-FedAvg (strong),7.0,0.3386056307998884
21,6,0.155841768564289,0.8041958041958042,0.8372093023255814,0.9075471698113208,0.4732473706535599,DP-FedAvg (strong),7.0,0.31844264003260875
21,7,0.19560232508343425,0.8251748251748252,0.8554913294797688,0.9073375262054507,0.5229479901211298,DP-FedAvg (strong),7.0,0.38426158013901546
21,8,0.1719232737409226,0.8391608391608392,0.8654970760233918,0.9207547169811321,0.4657396545612426,DP-FedAvg (strong),7.0,0.31384435289634094
21,9,0.20535794692409207,0.8601398601398601,0.8823529411764706,0.9354297693920336,0.4579044336751657,DP-FedAvg (strong),7.0,0.35717943005398556
21,10,0.1479256695098743,0.7902097902097902,0.8192771084337349,0.8979035639412998,0.6539523396404762,DP-FedAvg (strong),7.0,0.3671872211865816
21,11,0.21832609501044967,0.7622377622377622,0.7926829268292683,0.89895178197065,0.6932005074725726,DP-FedAvg (strong),7.0,0.37233956851265543
21,12,0.23697617144299868,0.7902097902097902,0.8192771084337349,0.9077568134171907,0.6245768485724095,DP-FedAvg (strong),7.0,0.38128955511198537
21,13,0.18841223881051927,0.8391608391608392,0.863905325443787,0.9268343815513627,0.5309031470218172,DP-FedAvg (strong),7.0,0.3045310988726024
21,14,0.20429810603863624,0.8461538461538461,0.8705882352941177,0.9226415094339623,0.562583469739137,DP-FedAvg (strong),7.0,0.342701416462028
21,15,0.19563286384526835,0.8321678321678322,0.8571428571428571,0.9222222222222223,0.6193025961458622,DP-FedAvg (strong),7.0,0.35333155979028547
21,16,0.1681031814010959,0.8321678321678322,0.8588235294117647,0.9247379454926625,0.5839543689764055,DP-FedAvg (strong),7.0,0.29070367915209977
21,17,0.17687881815970868,0.8251748251748252,0.8502994011976048,0.9117400419287212,0.6709810126497644,DP-FedAvg (strong),7.0,0.34403479333762954
21,18,0.19701313329277814,0.8041958041958042,0.8271604938271605,0.9067085953878407,0.7214548928785286,DP-FedAvg (strong),7.0,0.33595937130741
21,19,0.14988962612025236,0.8111888111888111,0.8322981366459627,0.9171907756813418,0.7015125364941303,DP-FedAvg (strong),7.0,0.2812161013685199
21,20,0.2011485984767838,0.8391608391608392,0.8606060606060606,0.9213836477987422,0.6900324063989892,DP-FedAvg (strong),7.0,0.3748467448518279
21,21,0.22964239672125045,0.8181818181818182,0.8395061728395061,0.9238993710691824,0.6865603365696358,DP-FedAvg (strong),7.0,0.3458760107312702
21,22,0.2784048989263007,0.8041958041958042,0.825,0.929979035639413,0.6571889357011732,DP-FedAvg (strong),7.0,0.3240338070295521
21,23,0.15580456991253144,0.7972027972027972,0.8220858895705522,0.9285115303983229,0.7261247657846256,DP-FedAvg (strong),7.0,0.4041953892288549
21,24,0.19989926354181276,0.7832167832167832,0.8074534161490683,0.9184486373165619,0.7797812544529616,DP-FedAvg (strong),7.0,0.34040879354001646
21,25,0.15821670725422962,0.7692307692307693,0.7975460122699386,0.9159329140461216,0.787072375934509,DP-FedAvg (strong),7.0,0.3672768944249661
21,26,0.1114575709775189,0.7902097902097902,0.8125,0.9176100628930818,0.8065054842568206,DP-FedAvg (strong),7.0,0.26343067054564806
21,27,0.1443582154852952,0.7972027972027972,0.8198757763975155,0.920335429769392,0.8352368212499168,DP-FedAvg (strong),7.0,0.27814250035680194
21,28,0.15770714943962547,0.8181818181818182,0.8433734939759037,0.9180293501048218,0.7988475416781142,DP-FedAvg (strong),7.0,0.27544747696942185
21,29,0.10661686692268854,0.7972027972027972,0.8198757763975155,0.9136268343815513,0.8323909931040007,DP-FedAvg (strong),7.0,0.23182215975542492
21,30,0.1351180435834819,0.8041958041958042,0.825,0.9184486373165618,0.8611962977053561,DP-FedAvg (strong),7.0,0.2815304185310766
21,1,0.19339219270309072,0.951048951048951,0.9608938547486033,0.9935010482180294,0.36879610248010997,GossipAvg,10.0,0.45611345959955873
21,2,0.14153685633660346,0.958041958041958,0.9662921348314607,0.9941299790356395,0.2818761364543934,GossipAvg,10.0,0.2747235635907846
21,3,0.11303871312904394,0.951048951048951,0.9608938547486033,0.9951781970649896,0.23927265191181946,GossipAvg,10.0,0.2017043710611801
21,4,0.0974076927894763,0.958041958041958,0.9662921348314607,0.9955974842767296,0.21191864797614388,GossipAvg,10.0,0.16750212760679353
21,5,0.08655607778830536,0.958041958041958,0.9662921348314607,0.9962264150943396,0.19365022868851697,GossipAvg,10.0,0.14665074709122417
21,6,0.07834594984891477,0.958041958041958,0.9662921348314607,0.9972746331236897,0.179600845251039,GossipAvg,10.0,0.13881819055623248
21,7,0.07220088787282927,0.958041958041958,0.9662921348314607,0.9972746331236897,0.16823241627264102,GossipAvg,10.0,0.12234122052783132
21,8,0.06681049504004924,0.958041958041958,0.9662921348314607,0.9974842767295597,0.158878754583688,GossipAvg,10.0,0.11568026247950616
21,9,0.062923149516758,0.958041958041958,0.9662921348314607,0.9976939203354298,0.15113192914926094,GossipAvg,10.0,0.10904953874306048
21,10,0.05929580913769429,0.965034965034965,0.9720670391061452,0.9976939203354298,0.14468030329387396,GossipAvg,10.0,0.10365526205959799
21,11,0.05667808580100703,0.965034965034965,0.9720670391061452,0.9976939203354298,0.1393648821825251,GossipAvg,10.0,0.0955021518779143
21,12,0.053617027139870654,0.965034965034965,0.9720670391061452,0.9979035639412999,0.13431021695376671,GossipAvg,10.0,0.09388669370748785
21,13,0.05168308693420994,0.965034965034965,0.9720670391061452,0.9983228511530399,0.13006246186953926,GossipAvg,10.0,0.0877996051336073
21,14,0.04928487454690052,0.972027972027972,0.9777777777777777,0.9985324947589098,0.12626616473124752,GossipAvg,10.0,0.08845382663913919
21,15,0.04737434726656113,0.972027972027972,0.9777777777777777,0.9987421383647799,0.12265651726377928,GossipAvg,10.0,0.0908516901708947
21,16,0.04582155182079553,0.9790209790209791,0.9834254143646409,0.9987421383647799,0.11955280058159125,GossipAvg,10.0,0.08157317002299579
21,17,0.044341916507103576,0.9790209790209791,0.9834254143646409,0.9987421383647799,0.11663526326329464,GossipAvg,10.0,0.07893128822956726
21,18,0.0431120538832363,0.986013986013986,0.989010989010989,0.9987421383647799,0.11409270104026976,GossipAvg,10.0,0.07519094044110237
21,19,0.04158261096823555,0.986013986013986,0.989010989010989,0.9987421383647799,0.11165839227262316,GossipAvg,10.0,0.07793901320277474
21,20,0.040657764312100886,0.986013986013986,0.989010989010989,0.9987421383647799,0.10952179978716485,GossipAvg,10.0,0.07185102257559288
21,21,0.03972939821257499,0.986013986013986,0.989010989010989,0.9987421383647799,0.10763297172834833,GossipAvg,10.0,0.06911770448691658
21,22,0.038703113723949883,0.986013986013986,0.989010989010989,0.9987421383647799,0.1057434618578806,GossipAvg,10.0,0.06834002170276571
21,23,0.037564895990569266,0.986013986013986,0.989010989010989,0.9987421383647799,0.10400548223964567,GossipAvg,10.0,0.0698404704467872
21,24,0.036647135150765654,0.986013986013986,0.989010989010989,0.9987421383647799,0.10237532702108708,GossipAvg,10.0,0.06718747347233378
21,25,0.03561431793607746,0.986013986013986,0.989010989010989,0.9989517819706499,0.10087152537609939,GossipAvg,10.0,0.07023592348303298
21,26,0.03499078655202271,0.986013986013986,0.989010989010989,0.9989517819706499,0.09940642408639463,GossipAvg,10.0,0.06349030235765925
21,27,0.034144469361414145,0.986013986013986,0.989010989010989,0.9991614255765199,0.09802020023401813,GossipAvg,10.0,0.06459902503015082
21,28,0.0332504497011921,0.986013986013986,0.989010989010989,0.9991614255765199,0.09670630397342628,GossipAvg,10.0,0.06678302626481303
21,29,0.032901663645787484,0.986013986013986,0.989010989010989,0.9991614255765199,0.0955848200608085,GossipAvg,10.0,0.05863927823654756
21,30,0.032184829728800116,0.986013986013986,0.989010989010989,0.9991614255765199,0.09453418994171324,GossipAvg,10.0,0.05915311264021783
21,1,0.19339219270309072,0.9090909090909091,0.9257142857142857,0.9750524109014675,0.3924288971513015,Local-DP Gossip,10.0,0.45611345959955873
21,2,0.14826248741145492,0.9230769230769231,0.9371428571428572,0.9846960167714884,0.3043380859257698,Local-DP Gossip,10.0,0.30275583359902225
21,3,0.12089000756984311,0.916083916083916,0.9310344827586207,0.9781970649895178,0.27634441514678626,Local-DP Gossip,10.0,0.22825063042772112
21,4,0.10272969249063917,0.9300699300699301,0.9431818181818182,0.979874213836478,0.2544904327650505,Local-DP Gossip,10.0,0.19346599105120088
21,5,0.09140689325552878,0.9370629370629371,0.9485714285714286,0.9828092243186584,0.2390779948052733,Local-DP Gossip,10.0,0.16719134341713762
21,6,0.08814711595238138,0.9440559440559441,0.9540229885057471,0.9851153039832286,0.22268060263878217,Local-DP Gossip,10.0,0.16751808723560177
21,7,0.08072799287496589,0.9370629370629371,0.9479768786127167,0.9857442348008386,0.21196393712625272,Local-DP Gossip,10.0,0.1497998832990205
21,8,0.07108220570430893,0.9300699300699301,0.9418604651162791,0.9870020964360587,0.19542776162984352,Local-DP Gossip,10.0,0.150853075461
21,9,0.06549592360625792,0.9370629370629371,0.9479768786127167,0.9888888888888889,0.1823038624659548,Local-DP Gossip,10.0,0.13833513833956243
21,10,0.061686000712711464,0.9440559440559441,0.9540229885057471,0.9922431865828093,0.16447040509868943,Local-DP Gossip,10.0,0.12082992552233
21,11,0.05635730709677668,0.958041958041958,0.9659090909090909,0.9951781970649896,0.15156038609242364,Local-DP Gossip,10.0,0.11297956259986593
21,12,0.05394699237049053,0.958041958041958,0.9659090909090909,0.9960167714884696,0.14960859491851933,Local-DP Gossip,10.0,0.12156595647881956
21,13,0.05204664683611008,0.958041958041958,0.9659090909090909,0.9974842767295597,0.13802892426392782,Local-DP Gossip,10.0,0.10682333647033179
21,14,0.05364326724982804,0.965034965034965,0.9714285714285714,0.9974842767295597,0.13257825471724163,Local-DP Gossip,10.0,0.11513922670787188
21,15,0.052625408291304,0.972027972027972,0.9772727272727273,0.9972746331236897,0.12954125686075482,Local-DP Gossip,10.0,0.13413379932138156
21,16,0.04834216147276041,0.972027972027972,0.9772727272727273,0.9964360587002097,0.13293689711499865,Local-DP Gossip,10.0,0.10898097704409919
21,17,0.048458695976213835,0.965034965034965,0.9717514124293786,0.9953878406708596,0.13589188366004637,Local-DP Gossip,10.0,0.10234904945017412
21,18,0.04553208735943544,0.958041958041958,0.9659090909090909,0.9947589098532496,0.14279377951780997,Local-DP Gossip,10.0,0.09684487273247276
21,19,0.04725704491501436,0.9440559440559441,0.9540229885057471,0.9924528301886792,0.15405228151393552,Local-DP Gossip,10.0,0.11187956037416551
21,20,0.047274333083689696,0.951048951048951,0.96,0.9926624737945493,0.15360210774827893,Local-DP Gossip,10.0,0.10427033091290294
21,21,0.04778892449445335,0.965034965034965,0.9714285714285714,0.9932914046121594,0.14164754042963434,Local-DP Gossip,10.0,0.1091603751630997
21,22,0.04630452926653601,0.965034965034965,0.9714285714285714,0.9949685534591195,0.133924811017337,Local-DP Gossip,10.0,0.1051151827224023
21,23,0.04750471380677161,0.965034965034965,0.9714285714285714,0.9966457023060797,0.12772660418606274,Local-DP Gossip,10.0,0.11562741193492483
21,24,0.04440743050234523,0.951048951048951,0.96,0.9960167714884696,0.13101421887755046,Local-DP Gossip,10.0,0.10460727521324675
21,25,0.04500696963313716,0.965034965034965,0.9714285714285714,0.9966457023060797,0.13225524980737738,Local-DP Gossip,10.0,0.11943057709473155
21,26,0.0440490855235794,0.951048951048951,0.9595375722543352,0.9960167714884696,0.1297180813378015,Local-DP Gossip,10.0,0.09878555640637891
21,27,0.0424976542425561,0.958041958041958,0.9655172413793104,0.9958071278825996,0.12562581656556,Local-DP Gossip,10.0,0.10491477325558633
21,28,0.04048274142631457,0.958041958041958,0.9659090909090909,0.9964360587002097,0.12024371764362579,Local-DP Gossip,10.0,0.10789456990285229
21,29,0.039572666844292594,0.965034965034965,0.9714285714285714,0.9972746331236897,0.11584645188046805,Local-DP Gossip,10.0,0.08655507187454728
21,30,0.040692910068375374,0.965034965034965,0.9717514124293786,0.9979035639412999,0.11358500998132338,Local-DP Gossip,10.0,0.09317993714071801
42,1,0.005916714965107455,0.9370629370629371,0.9485714285714286,0.9905660377358491,0.14560772412136713,,,
42,1,0.17777810725084991,0.9300699300699301,0.9425287356321839,0.9903563941299791,0.3661457883875935,FedAvg,7.0,0.4629627938369388
42,2,0.13566353810251644,0.9300699300699301,0.9425287356321839,0.989937106918239,0.2839626315653335,FedAvg,7.0,0.28681312933967257
42,3,0.1134722147819374,0.9300699300699301,0.9425287356321839,0.989937106918239,0.25282643780110586,FedAvg,7.0,0.1987625771265232
42,4,0.1019775928298836,0.9370629370629371,0.9485714285714286,0.989937106918239,0.23140658704534842,FedAvg,7.0,0.1878689626419352
42,5,0.09267802396181628,0.9370629370629371,0.9485714285714286,0.990146750524109,0.2146383366538598,FedAvg,7.0,0.1692639694379743
42,6,0.08158378105293695,0.9370629370629371,0.9485714285714286,0.9897274633123689,0.20505486768583492,FedAvg,7.0,0.16904334015257902
42,7,0.08048506404016152,0.9370629370629371,0.9485714285714286,0.9907756813417191,0.19294913832181051,FedAvg,7.0,0.14420808526825563
42,8,0.06782496888235613,0.9370629370629371,0.9485714285714286,0.990146750524109,0.18777432887475576,FedAvg,7.0,0.13221733157936025
42,9,0.07187618896142797,0.9370629370629371,0.9485714285714286,0.9903563941299791,0.18243272001274435,FedAvg,7.0,0.13271933495879587
42,10,0.06397733912617282,0.9370629370629371,0.9485714285714286,0.9903563941299791,0.17825469253095286,FedAvg,7.0,0.13237235890031954
42,11,0.05704280491347656,0.9370629370629371,0.9485714285714286,0.990146750524109,0.17375334584474272,FedAvg,7.0,0.11521047316166493
42,12,0.057713267158919626,0.9370629370629371,0.9485714285714286,0.9907756813417191,0.17000931558404686,FedAvg,7.0,0.10948984227941665
42,13,0.05096972197777167,0.9300699300699301,0.9431818181818182,0.9905660377358491,0.16640790808533826,FedAvg,7.0,0.09732119688949392
42,14,0.05248912227383051,0.9230769230769231,0.9371428571428572,0.9903563941299791,0.16518205927389396,FedAvg,7.0,0.11002240845068578
42,15,0.04619679997824658,0.9230769230769231,0.9371428571428572,0.9903563941299791,0.16279215741360795,FedAvg,7.0,0.08614377690309019
42,16,0.05023045068962643,0.9230769230769231,0.9371428571428572,0.9903563941299791,0.16173831104633424,FedAvg,7.0,0.0981051994345764
42,17,0.04573452194400574,0.9230769230769231,0.9371428571428572,0.9903563941299791,0.16030484996387084,FedAvg,7.0,0.10566439855059791
42,18,0.04568008416203879,0.9230769230769231,0.9371428571428572,0.9905660377358491,0.15849821449408982,FedAvg,7.0,0.09501752239502269
42,19,0.04085459307648589,0.9230769230769231,0.9371428571428572,0.9907756813417191,0.1570486497994019,FedAvg,7.0,0.082632863091837
42,20,0.042974514398743814,0.9230769230769231,0.9371428571428572,0.9907756813417191,0.1571477096316694,FedAvg,7.0,0.0886816926357086
42,21,0.03699045254475221,0.9230769230769231,0.9371428571428572,0.9905660377358491,0.15559698656649998,FedAvg,7.0,0.0771280026408028
42,22,0.04210894321504682,0.9230769230769231,0.9371428571428572,0.9903563941299791,0.15490248082575722,FedAvg,7.0,0.08194683225439603
42,23,0.0390977347349248,0.9230769230769231,0.9371428571428572,0.990146750524109,0.15445671542457362,FedAvg,7.0,0.079777465834132
42,24,0.03418808693145923,0.9230769230769231,0.9371428571428572,0.990146750524109,0.15396425182862944,FedAvg,7.0,0.0800367454030442
42,25,0.03521414024279232,0.9230769230769231,0.9371428571428572,0.9903563941299791,0.1524096659012392,FedAvg,7.0,0.07261982717098395
42,26,0.0367190031807428,0.9230769230769231,0.9371428571428572,0.9905660377358491,0.15268324311060105,FedAvg,7.0,0.07455706592838496
42,27,0.032444092153458254,0.9230769230769231,0.9371428571428572,0.989937106918239,0.15254163010120925,FedAvg,7.0,0.06895067809859261
